Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberry Pi,Kyber-768,PQC,Encapsulation,516,0.000116,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,516,0.000088,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,516,0.051629,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,516,0.002764,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,516,0.042374,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,516,0.528364,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,516,0.000398,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,516,0.066551,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,517,0.005503,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,517,0.000109,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,517,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,517,0.051479,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,517,0.002752,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,517,0.042456,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,517,0.181488,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,517,0.000388,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,517,0.066576,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,518,0.005353,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,518,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,518,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,518,0.051554,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,518,0.002752,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,518,0.042574,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,518,0.527700,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,518,0.000316,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,518,0.066573,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,519,0.005404,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,519,0.000110,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,519,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,519,0.051419,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,519,0.002752,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,519,0.042396,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,519,0.701231,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,519,0.000323,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,519,0.066741,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,520,0.005290,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,520,0.000112,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,520,0.000099,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,520,0.051488,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,520,0.002766,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,520,0.042454,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,520,0.527652,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,520,0.000312,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,520,0.066525,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,521,0.005411,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,521,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,521,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,521,0.051533,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,521,0.002749,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,521,0.042404,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,521,0.181860,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,521,0.000304,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,521,0.066550,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,522,0.005514,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,522,0.000117,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,522,0.000091,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,522,0.051430,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,522,0.002760,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,522,0.042444,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,522,0.182638,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,522,0.000335,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,522,0.067059,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,523,0.005826,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,523,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,523,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,523,0.051499,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,523,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,523,0.042290,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,523,0.528154,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,523,0.000339,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,523,0.066601,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,524,0.008504,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,524,0.000168,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,524,0.000131,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,524,0.073102,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,524,0.002761,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,524,0.042047,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,524,0.182628,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,524,0.000333,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,524,0.066565,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,525,0.005320,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,525,0.000116,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,525,0.000089,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,525,0.051752,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,525,0.002840,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,525,0.042693,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,525,0.268964,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,525,0.000314,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,525,0.066500,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,526,0.005408,6388,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,526,0.000115,6388,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,526,0.000089,6388,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,526,0.051525,6388,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,526,0.002752,6388,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,526,0.042313,6388,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,526,0.268575,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,526,0.000347,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,526,0.066679,6388,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,527,0.005487,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,527,0.000109,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,527,0.000089,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,527,0.051749,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,527,0.002781,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,527,0.042402,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,527,0.268743,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,527,0.000395,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,527,0.066499,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,528,0.005284,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,528,0.000107,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,528,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,528,0.051694,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,528,0.002763,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,528,0.042549,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,528,0.268349,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,528,0.000349,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,528,0.066534,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,529,0.005353,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,529,0.000109,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,529,0.000098,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,529,0.051693,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,529,0.002762,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,529,0.042267,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,529,0.614082,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,529,0.000328,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,529,0.068097,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,530,0.005361,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,530,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,530,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,530,0.051462,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,530,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,530,0.042335,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,530,0.268470,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,530,0.000376,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,530,0.066547,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,531,0.005288,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,531,0.000114,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,531,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,531,0.051716,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,531,0.002769,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,531,0.042246,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,531,0.441461,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,531,0.000331,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,531,0.066558,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,532,0.005283,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,532,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,532,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,532,0.051622,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,532,0.002762,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,532,0.042224,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,532,0.441389,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,532,0.000330,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,532,0.066487,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,533,0.005491,6128,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,533,0.000109,6128,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,533,0.000099,6128,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,533,0.051615,6128,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,533,0.002765,6128,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,533,0.042128,6128,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,533,0.355208,6128,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,533,0.000342,6128,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,533,0.066525,6128,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,534,0.005315,6388,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,534,0.000116,6388,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,534,0.000089,6388,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,534,0.051609,6388,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,534,0.002778,6388,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,534,0.042411,6388,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,534,0.873898,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,534,0.000343,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,534,0.066595,6388,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,535,0.005286,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,535,0.000109,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,535,0.000097,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,535,0.051401,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,535,0.002771,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,535,0.042034,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,535,0.527812,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,535,0.000329,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,535,0.066506,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,536,0.005279,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,536,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,536,0.000098,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,536,0.053063,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,536,0.002768,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,536,0.042446,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,536,0.182094,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,536,0.000322,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,536,0.066539,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,537,0.005385,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,537,0.000117,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,537,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,537,0.051409,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,537,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,537,0.042074,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,537,0.875028,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,537,0.000325,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,537,0.066640,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,538,0.005320,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,538,0.000109,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,538,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,538,0.051470,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,538,0.002767,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,538,0.042217,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,538,0.786305,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,538,0.000331,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,538,0.066636,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,539,0.005273,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,539,0.000120,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,539,0.000091,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,539,0.051479,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,539,0.002762,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,539,0.042516,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,539,0.441430,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,539,0.000318,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,539,0.066682,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,540,0.005316,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,540,0.000117,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,540,0.000089,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,540,0.051465,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,540,0.002766,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,540,0.042174,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,540,0.440923,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,540,0.000330,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,540,0.066654,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,541,0.005331,6380,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,541,0.000115,6380,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,541,0.000088,6380,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,541,0.051567,6380,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,541,0.002762,6380,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,541,0.042386,6380,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,541,0.527570,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,541,0.000333,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,541,0.066568,6380,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,542,0.005366,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,542,0.000114,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,542,0.000087,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,542,0.051366,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,542,0.002762,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,542,0.042269,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,542,0.527713,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,542,0.000333,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,542,0.066516,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,543,0.005254,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,543,0.000118,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,543,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,543,0.051563,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,543,0.002766,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,543,0.042366,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,543,0.441160,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,543,0.000350,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,543,0.066505,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,544,0.008454,6124,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,544,0.000160,6124,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,544,0.000143,6124,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,544,0.077145,6124,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,544,0.004123,6124,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,544,0.054512,6124,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,544,0.614627,6124,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,544,0.000339,6124,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,544,0.066749,6124,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,545,0.005441,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,545,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,545,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,545,0.051781,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,545,0.002771,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,545,0.042437,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,545,0.530510,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,545,0.000368,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,545,0.066535,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,546,0.005377,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,546,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,546,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,546,0.051422,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,546,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,546,0.041956,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,546,0.614049,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,546,0.000341,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,546,0.066558,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,547,0.005460,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,547,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,547,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,547,0.051432,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,547,0.002756,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,547,0.042115,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,547,0.268570,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,547,0.000322,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,547,0.066587,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,548,0.005283,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,548,0.000111,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,548,0.000099,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,548,0.051449,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,548,0.002768,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,548,0.042299,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,548,0.268123,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,548,0.000390,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,548,0.066565,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,549,0.005353,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,549,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,549,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,549,0.051403,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,549,0.002763,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,549,0.042135,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,549,0.268330,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,549,0.000332,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,549,0.066787,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,550,0.005309,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,550,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,550,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,550,0.051505,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,550,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,550,0.042038,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,550,0.787700,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,550,0.000342,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,550,0.066532,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,551,0.005314,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,551,0.000108,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,551,0.000089,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,551,0.051567,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,551,0.002754,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,551,0.042221,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,551,0.181652,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,551,0.000332,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,551,0.066518,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,552,0.005323,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,552,0.000109,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,552,0.000087,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,552,0.051453,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,552,0.002767,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,552,0.042163,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,552,0.787721,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,552,0.000359,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,552,0.066508,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,553,0.005328,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,553,0.000117,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,553,0.000090,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,553,0.051502,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,553,0.002766,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,553,0.042249,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,553,0.906557,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,553,0.000382,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,553,0.066502,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,554,0.005724,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,554,0.000107,6392,99%
