Device,Algorithm,Type,Operation,Iteration,Time
Raspberry PI,ECDH,Classical,KeyGen,358,0.003479
Raspberry PI,ECDH,Classical,SharedSecret,358,0.000275
Raspberry PI,ECDSA,Classical,Sign,358,0.000612
Raspberry PI,ECDSA,Classical,Verify,358,0.000042
Raspberry PI,ECDH,Classical,KeyGen,359,0.002948
Raspberry PI,ECDH,Classical,SharedSecret,359,0.000294
Raspberry PI,ECDSA,Classical,Sign,359,0.000814
Raspberry PI,ECDSA,Classical,Verify,359,0.000059
Raspberry PI,ECDH,Classical,KeyGen,360,0.002478
Raspberry PI,ECDH,Classical,SharedSecret,360,0.000276
Raspberry PI,ECDSA,Classical,Sign,360,0.000744
Raspberry PI,ECDSA,Classical,Verify,360,0.000063
Raspberry PI,ECDH,Classical,KeyGen,361,0.002458
Raspberry PI,ECDH,Classical,SharedSecret,361,0.000273
Raspberry PI,ECDSA,Classical,Sign,361,0.000573
Raspberry PI,ECDSA,Classical,Verify,361,0.000128
Raspberry PI,ECDH,Classical,KeyGen,362,0.002529
Raspberry PI,ECDH,Classical,SharedSecret,362,0.000272
Raspberry PI,ECDSA,Classical,Sign,362,0.000581
Raspberry PI,ECDSA,Classical,Verify,362,0.000036
Raspberry PI,ECDH,Classical,KeyGen,363,0.002739
Raspberry PI,ECDH,Classical,SharedSecret,363,0.000272
Raspberry PI,ECDSA,Classical,Sign,363,0.000557
Raspberry PI,ECDSA,Classical,Verify,363,0.000035
Raspberry PI,ECDH,Classical,KeyGen,364,0.002978
Raspberry PI,ECDH,Classical,SharedSecret,364,0.000273
Raspberry PI,ECDSA,Classical,Sign,364,0.000554
Raspberry PI,ECDSA,Classical,Verify,364,0.000035
Raspberry PI,ECDH,Classical,KeyGen,365,0.003214
Raspberry PI,ECDH,Classical,SharedSecret,365,0.000278
Raspberry PI,ECDSA,Classical,Sign,365,0.000688
Raspberry PI,ECDSA,Classical,Verify,365,0.000050
Raspberry PI,ECDH,Classical,KeyGen,366,0.002596
Raspberry PI,ECDH,Classical,SharedSecret,366,0.000282
Raspberry PI,ECDSA,Classical,Sign,366,0.000794
Raspberry PI,ECDSA,Classical,Verify,366,0.000059
Raspberry PI,ECDH,Classical,KeyGen,367,0.002659
Raspberry PI,ECDH,Classical,SharedSecret,367,0.000307
Raspberry PI,ECDSA,Classical,Sign,367,0.000779
Raspberry PI,ECDSA,Classical,Verify,367,0.000058
Raspberry PI,ECDH,Classical,KeyGen,368,0.002588
Raspberry PI,ECDH,Classical,SharedSecret,368,0.000273
Raspberry PI,ECDSA,Classical,Sign,368,0.000634
Raspberry PI,ECDSA,Classical,Verify,368,0.000036
Raspberry PI,ECDH,Classical,KeyGen,369,0.003006
Raspberry PI,ECDH,Classical,SharedSecret,369,0.000274
Raspberry PI,ECDSA,Classical,Sign,369,0.000556
Raspberry PI,ECDSA,Classical,Verify,369,0.000036
Raspberry PI,ECDH,Classical,KeyGen,370,0.003450
Raspberry PI,ECDH,Classical,SharedSecret,370,0.000274
Raspberry PI,ECDSA,Classical,Sign,370,0.000706
Raspberry PI,ECDSA,Classical,Verify,370,0.000049
Raspberry PI,ECDH,Classical,KeyGen,371,0.003379
Raspberry PI,ECDH,Classical,SharedSecret,371,0.000275
Raspberry PI,ECDSA,Classical,Sign,371,0.000616
Raspberry PI,ECDSA,Classical,Verify,371,0.000042
Raspberry PI,ECDH,Classical,KeyGen,372,0.002627
Raspberry PI,ECDH,Classical,SharedSecret,372,0.000289
Raspberry PI,ECDSA,Classical,Sign,372,0.000822
Raspberry PI,ECDSA,Classical,Verify,372,0.000055
Raspberry PI,ECDH,Classical,KeyGen,373,0.002537
Raspberry PI,ECDH,Classical,SharedSecret,373,0.000272
Raspberry PI,ECDSA,Classical,Sign,373,0.000663
Raspberry PI,ECDSA,Classical,Verify,373,0.000042
Raspberry PI,ECDH,Classical,KeyGen,374,0.002559
Raspberry PI,ECDH,Classical,SharedSecret,374,0.000272
Raspberry PI,ECDSA,Classical,Sign,374,0.000548
Raspberry PI,ECDSA,Classical,Verify,374,0.000035
Raspberry PI,ECDH,Classical,KeyGen,375,0.002726
Raspberry PI,ECDH,Classical,SharedSecret,375,0.000377
Raspberry PI,ECDSA,Classical,Sign,375,0.000572
Raspberry PI,ECDSA,Classical,Verify,375,0.000035
Raspberry PI,ECDH,Classical,KeyGen,376,0.003439
Raspberry PI,ECDH,Classical,SharedSecret,376,0.000276
Raspberry PI,ECDSA,Classical,Sign,376,0.000619
Raspberry PI,ECDSA,Classical,Verify,376,0.000043
Raspberry PI,ECDH,Classical,KeyGen,377,0.003179
Raspberry PI,ECDH,Classical,SharedSecret,377,0.000282
Raspberry PI,ECDSA,Classical,Sign,377,0.000745
Raspberry PI,ECDSA,Classical,Verify,377,0.000092
Raspberry PI,ECDH,Classical,KeyGen,378,0.002480
Raspberry PI,ECDH,Classical,SharedSecret,378,0.000341
Raspberry PI,ECDSA,Classical,Sign,378,0.000696
Raspberry PI,ECDSA,Classical,Verify,378,0.000063
Raspberry PI,ECDH,Classical,KeyGen,379,0.002686
Raspberry PI,ECDH,Classical,SharedSecret,379,0.000273
Raspberry PI,ECDSA,Classical,Sign,379,0.000547
Raspberry PI,ECDSA,Classical,Verify,379,0.000035
Raspberry PI,ECDH,Classical,KeyGen,380,0.003138
Raspberry PI,ECDH,Classical,SharedSecret,380,0.000350
Raspberry PI,ECDSA,Classical,Sign,380,0.000640
Raspberry PI,ECDSA,Classical,Verify,380,0.000036
Raspberry PI,ECDH,Classical,KeyGen,381,0.003345
Raspberry PI,ECDH,Classical,SharedSecret,381,0.000312
Raspberry PI,ECDSA,Classical,Sign,381,0.000626
Raspberry PI,ECDSA,Classical,Verify,381,0.000043
Raspberry PI,ECDH,Classical,KeyGen,382,0.002784
Raspberry PI,ECDH,Classical,SharedSecret,382,0.000282
Raspberry PI,ECDSA,Classical,Sign,382,0.000789
Raspberry PI,ECDSA,Classical,Verify,382,0.000048
Raspberry PI,ECDH,Classical,KeyGen,383,0.002863
Raspberry PI,ECDH,Classical,SharedSecret,383,0.000288
Raspberry PI,ECDSA,Classical,Sign,383,0.000984
Raspberry PI,ECDSA,Classical,Verify,383,0.000074
Raspberry PI,ECDH,Classical,KeyGen,384,0.002552
Raspberry PI,ECDH,Classical,SharedSecret,384,0.000273
Raspberry PI,ECDSA,Classical,Sign,384,0.000549
Raspberry PI,ECDSA,Classical,Verify,384,0.000040
Raspberry PI,ECDH,Classical,KeyGen,385,0.002608
Raspberry PI,ECDH,Classical,SharedSecret,385,0.000273
Raspberry PI,ECDSA,Classical,Sign,385,0.000545
Raspberry PI,ECDSA,Classical,Verify,385,0.000036
Raspberry PI,ECDH,Classical,KeyGen,386,0.002996
Raspberry PI,ECDH,Classical,SharedSecret,386,0.000276
Raspberry PI,ECDSA,Classical,Sign,386,0.000586
Raspberry PI,ECDSA,Classical,Verify,386,0.000035
Raspberry PI,ECDH,Classical,KeyGen,387,0.003537
Raspberry PI,ECDH,Classical,SharedSecret,387,0.000274
Raspberry PI,ECDSA,Classical,Sign,387,0.000624
Raspberry PI,ECDSA,Classical,Verify,387,0.000044
Raspberry PI,ECDH,Classical,KeyGen,388,0.002950
Raspberry PI,ECDH,Classical,SharedSecret,388,0.000284
Raspberry PI,ECDSA,Classical,Sign,388,0.000753
Raspberry PI,ECDSA,Classical,Verify,388,0.000062
Raspberry PI,ECDH,Classical,KeyGen,389,0.002467
Raspberry PI,ECDH,Classical,SharedSecret,389,0.000280
Raspberry PI,ECDSA,Classical,Sign,389,0.000800
Raspberry PI,ECDSA,Classical,Verify,389,0.000059
Raspberry PI,ECDH,Classical,KeyGen,390,0.002474
Raspberry PI,ECDH,Classical,SharedSecret,390,0.000273
Raspberry PI,ECDSA,Classical,Sign,390,0.000549
Raspberry PI,ECDSA,Classical,Verify,390,0.000036
Raspberry PI,ECDH,Classical,KeyGen,391,0.003319
Raspberry PI,ECDH,Classical,SharedSecret,391,0.000299
Raspberry PI,ECDSA,Classical,Sign,391,0.000666
Raspberry PI,ECDSA,Classical,Verify,391,0.000047
Raspberry PI,ECDH,Classical,KeyGen,392,0.003165
Raspberry PI,ECDH,Classical,SharedSecret,392,0.000276
Raspberry PI,ECDSA,Classical,Sign,392,0.000712
Raspberry PI,ECDSA,Classical,Verify,392,0.000042
Raspberry PI,ECDH,Classical,KeyGen,393,0.003486
Raspberry PI,ECDH,Classical,SharedSecret,393,0.000276
Raspberry PI,ECDSA,Classical,Sign,393,0.000632
Raspberry PI,ECDSA,Classical,Verify,393,0.000048
Raspberry PI,ECDH,Classical,KeyGen,394,0.002927
Raspberry PI,ECDH,Classical,SharedSecret,394,0.000518
Raspberry PI,ECDSA,Classical,Sign,394,0.000847
Raspberry PI,ECDSA,Classical,Verify,394,0.000055
Raspberry PI,ECDH,Classical,KeyGen,395,0.002581
Raspberry PI,ECDH,Classical,SharedSecret,395,0.000333
Raspberry PI,ECDSA,Classical,Sign,395,0.000838
Raspberry PI,ECDSA,Classical,Verify,395,0.000062
Raspberry PI,ECDH,Classical,KeyGen,396,0.002474
Raspberry PI,ECDH,Classical,SharedSecret,396,0.000276
Raspberry PI,ECDSA,Classical,Sign,396,0.000645
Raspberry PI,ECDSA,Classical,Verify,396,0.000072
Raspberry PI,ECDH,Classical,KeyGen,397,0.002501
Raspberry PI,ECDH,Classical,SharedSecret,397,0.000272
Raspberry PI,ECDSA,Classical,Sign,397,0.000591
Raspberry PI,ECDSA,Classical,Verify,397,0.000036
Raspberry PI,ECDH,Classical,KeyGen,398,0.003014
Raspberry PI,ECDH,Classical,SharedSecret,398,0.000281
Raspberry PI,ECDSA,Classical,Sign,398,0.000655
Raspberry PI,ECDSA,Classical,Verify,398,0.000039
Raspberry PI,ECDH,Classical,KeyGen,399,0.003462
Raspberry PI,ECDH,Classical,SharedSecret,399,0.000313
Raspberry PI,ECDSA,Classical,Sign,399,0.000651
Raspberry PI,ECDSA,Classical,Verify,399,0.000045
Raspberry PI,ECDH,Classical,KeyGen,400,0.003053
Raspberry PI,ECDH,Classical,SharedSecret,400,0.000294
Raspberry PI,ECDSA,Classical,Sign,400,0.000892
Raspberry PI,ECDSA,Classical,Verify,400,0.000058
Raspberry PI,ECDH,Classical,KeyGen,401,0.002947
Raspberry PI,ECDH,Classical,SharedSecret,401,0.000285
Raspberry PI,ECDSA,Classical,Sign,401,0.000717
Raspberry PI,ECDSA,Classical,Verify,401,0.000047
Raspberry PI,ECDH,Classical,KeyGen,402,0.002543
Raspberry PI,ECDH,Classical,SharedSecret,402,0.000288
Raspberry PI,ECDSA,Classical,Sign,402,0.000767
Raspberry PI,ECDSA,Classical,Verify,402,0.000052
Raspberry PI,ECDH,Classical,KeyGen,403,0.002759
Raspberry PI,ECDH,Classical,SharedSecret,403,0.000285
Raspberry PI,ECDSA,Classical,Sign,403,0.000829
Raspberry PI,ECDSA,Classical,Verify,403,0.000059
Raspberry PI,ECDH,Classical,KeyGen,404,0.002610
Raspberry PI,ECDH,Classical,SharedSecret,404,0.000313
Raspberry PI,ECDSA,Classical,Sign,404,0.000869
Raspberry PI,ECDSA,Classical,Verify,404,0.000055
Raspberry PI,ECDH,Classical,KeyGen,405,0.002449
Raspberry PI,ECDH,Classical,SharedSecret,405,0.000373
Raspberry PI,ECDSA,Classical,Sign,405,0.000847
Raspberry PI,ECDSA,Classical,Verify,405,0.000056
Raspberry PI,ECDH,Classical,KeyGen,406,0.002488
Raspberry PI,ECDH,Classical,SharedSecret,406,0.000319
Raspberry PI,ECDSA,Classical,Sign,406,0.000560
Raspberry PI,ECDSA,Classical,Verify,406,0.000038
Raspberry PI,ECDH,Classical,KeyGen,407,0.002801
Raspberry PI,ECDH,Classical,SharedSecret,407,0.000273
Raspberry PI,ECDSA,Classical,Sign,407,0.000547
Raspberry PI,ECDSA,Classical,Verify,407,0.000037
Raspberry PI,ECDH,Classical,KeyGen,408,0.002827
Raspberry PI,ECDH,Classical,SharedSecret,408,0.000272
Raspberry PI,ECDSA,Classical,Sign,408,0.000546
Raspberry PI,ECDSA,Classical,Verify,408,0.000035
Raspberry PI,ECDH,Classical,KeyGen,409,0.003052
Raspberry PI,ECDH,Classical,SharedSecret,409,0.000277
Raspberry PI,ECDSA,Classical,Sign,409,0.000659
Raspberry PI,ECDSA,Classical,Verify,409,0.000049
Raspberry PI,ECDH,Classical,KeyGen,410,0.003352
Raspberry PI,ECDH,Classical,SharedSecret,410,0.000377
Raspberry PI,ECDSA,Classical,Sign,410,0.000632
Raspberry PI,ECDSA,Classical,Verify,410,0.000043
Raspberry PI,ECDH,Classical,KeyGen,411,0.002719
Raspberry PI,ECDH,Classical,SharedSecret,411,0.000285
Raspberry PI,ECDSA,Classical,Sign,411,0.000837
Raspberry PI,ECDSA,Classical,Verify,411,0.000056
Raspberry PI,ECDH,Classical,KeyGen,412,0.002482
Raspberry PI,ECDH,Classical,SharedSecret,412,0.000274
Raspberry PI,ECDSA,Classical,Sign,412,0.000858
Raspberry PI,ECDSA,Classical,Verify,412,0.000066
Raspberry PI,ECDH,Classical,KeyGen,413,0.002776
Raspberry PI,ECDH,Classical,SharedSecret,413,0.000273
Raspberry PI,ECDSA,Classical,Sign,413,0.000548
Raspberry PI,ECDSA,Classical,Verify,413,0.000034
Raspberry PI,ECDH,Classical,KeyGen,414,0.002682
Raspberry PI,ECDH,Classical,SharedSecret,414,0.000272
Raspberry PI,ECDSA,Classical,Sign,414,0.000544
Raspberry PI,ECDSA,Classical,Verify,414,0.000035
Raspberry PI,ECDH,Classical,KeyGen,415,0.003024
Raspberry PI,ECDH,Classical,SharedSecret,415,0.000280
Raspberry PI,ECDSA,Classical,Sign,415,0.000607
Raspberry PI,ECDSA,Classical,Verify,415,0.000036
Raspberry PI,ECDH,Classical,KeyGen,416,0.003036
Raspberry PI,ECDH,Classical,SharedSecret,416,0.000278
Raspberry PI,ECDSA,Classical,Sign,416,0.000642
Raspberry PI,ECDSA,Classical,Verify,416,0.000048
Raspberry PI,ECDH,Classical,KeyGen,417,0.003100
Raspberry PI,ECDH,Classical,SharedSecret,417,0.000287
Raspberry PI,ECDSA,Classical,Sign,417,0.000664
Raspberry PI,ECDSA,Classical,Verify,417,0.000044
Raspberry PI,ECDH,Classical,KeyGen,418,0.002934
Raspberry PI,ECDH,Classical,SharedSecret,418,0.000285
Raspberry PI,ECDSA,Classical,Sign,418,0.000808
Raspberry PI,ECDSA,Classical,Verify,418,0.000054
Raspberry PI,ECDH,Classical,KeyGen,419,0.003023
Raspberry PI,ECDH,Classical,SharedSecret,419,0.000286
Raspberry PI,ECDSA,Classical,Sign,419,0.000786
Raspberry PI,ECDSA,Classical,Verify,419,0.000057
Raspberry PI,ECDH,Classical,KeyGen,420,0.003092
Raspberry PI,ECDH,Classical,SharedSecret,420,0.000283
Raspberry PI,ECDSA,Classical,Sign,420,0.000834
Raspberry PI,ECDSA,Classical,Verify,420,0.000050
Raspberry PI,ECDH,Classical,KeyGen,421,0.002537
Raspberry PI,ECDH,Classical,SharedSecret,421,0.000272
Raspberry PI,ECDSA,Classical,Sign,421,0.000558
Raspberry PI,ECDSA,Classical,Verify,421,0.000038
Raspberry PI,ECDH,Classical,KeyGen,422,0.002514
Raspberry PI,ECDH,Classical,SharedSecret,422,0.000273
Raspberry PI,ECDSA,Classical,Sign,422,0.000553
Raspberry PI,ECDSA,Classical,Verify,422,0.000035
Raspberry PI,ECDH,Classical,KeyGen,423,0.003025
Raspberry PI,ECDH,Classical,SharedSecret,423,0.000274
Raspberry PI,ECDSA,Classical,Sign,423,0.000563
Raspberry PI,ECDSA,Classical,Verify,423,0.000035
Raspberry PI,ECDH,Classical,KeyGen,424,0.003256
Raspberry PI,ECDH,Classical,SharedSecret,424,0.000275
Raspberry PI,ECDSA,Classical,Sign,424,0.001407
Raspberry PI,ECDSA,Classical,Verify,424,0.000046
Raspberry PI,ECDH,Classical,KeyGen,425,0.003603
Raspberry PI,ECDH,Classical,SharedSecret,425,0.000277
Raspberry PI,ECDSA,Classical,Sign,425,0.000665
Raspberry PI,ECDSA,Classical,Verify,425,0.000049
Raspberry PI,ECDH,Classical,KeyGen,426,0.002949
Raspberry PI,ECDH,Classical,SharedSecret,426,0.000286
Raspberry PI,ECDSA,Classical,Sign,426,0.000798
Raspberry PI,ECDSA,Classical,Verify,426,0.000053
Raspberry PI,ECDH,Classical,KeyGen,427,0.002986
Raspberry PI,ECDH,Classical,SharedSecret,427,0.000312
Raspberry PI,ECDSA,Classical,Sign,427,0.000929
Raspberry PI,ECDSA,Classical,Verify,427,0.000072
Raspberry PI,ECDH,Classical,KeyGen,428,0.002909
Raspberry PI,ECDH,Classical,SharedSecret,428,0.000306
Raspberry PI,ECDSA,Classical,Sign,428,0.000788
Raspberry PI,ECDSA,Classical,Verify,428,0.000054
Raspberry PI,ECDH,Classical,KeyGen,429,0.002869
Raspberry PI,ECDH,Classical,SharedSecret,429,0.000306
Raspberry PI,ECDSA,Classical,Sign,429,0.000783
Raspberry PI,ECDSA,Classical,Verify,429,0.000051
Raspberry PI,ECDH,Classical,KeyGen,430,0.002531
Raspberry PI,ECDH,Classical,SharedSecret,430,0.000276
Raspberry PI,ECDSA,Classical,Sign,430,0.000795
Raspberry PI,ECDSA,Classical,Verify,430,0.000062
Raspberry PI,ECDH,Classical,KeyGen,431,0.002505
Raspberry PI,ECDH,Classical,SharedSecret,431,0.000273
Raspberry PI,ECDSA,Classical,Sign,431,0.000550
Raspberry PI,ECDSA,Classical,Verify,431,0.000035
Raspberry PI,ECDH,Classical,KeyGen,432,0.002753
Raspberry PI,ECDH,Classical,SharedSecret,432,0.000273
Raspberry PI,ECDSA,Classical,Sign,432,0.000550
Raspberry PI,ECDSA,Classical,Verify,432,0.000036
Raspberry PI,ECDH,Classical,KeyGen,433,0.003084
Raspberry PI,ECDH,Classical,SharedSecret,433,0.000276
Raspberry PI,ECDSA,Classical,Sign,433,0.000571
Raspberry PI,ECDSA,Classical,Verify,433,0.000036
Raspberry PI,ECDH,Classical,KeyGen,434,0.003411
Raspberry PI,ECDH,Classical,SharedSecret,434,0.000276
Raspberry PI,ECDSA,Classical,Sign,434,0.000623
Raspberry PI,ECDSA,Classical,Verify,434,0.000047
Raspberry PI,ECDH,Classical,KeyGen,435,0.002923
Raspberry PI,ECDH,Classical,SharedSecret,435,0.000285
Raspberry PI,ECDSA,Classical,Sign,435,0.000747
Raspberry PI,ECDSA,Classical,Verify,435,0.000064
Raspberry PI,ECDH,Classical,KeyGen,436,0.002440
Raspberry PI,ECDH,Classical,SharedSecret,436,0.000294
Raspberry PI,ECDSA,Classical,Sign,436,0.000848
Raspberry PI,ECDSA,Classical,Verify,436,0.000060
Raspberry PI,ECDH,Classical,KeyGen,437,0.002511
Raspberry PI,ECDH,Classical,SharedSecret,437,0.000286
Raspberry PI,ECDSA,Classical,Sign,437,0.000771
Raspberry PI,ECDSA,Classical,Verify,437,0.000059
Raspberry PI,ECDH,Classical,KeyGen,438,0.002545
Raspberry PI,ECDH,Classical,SharedSecret,438,0.000273
Raspberry PI,ECDSA,Classical,Sign,438,0.000546
Raspberry PI,ECDSA,Classical,Verify,438,0.000035
Raspberry PI,ECDH,Classical,KeyGen,439,0.002668
Raspberry PI,ECDH,Classical,SharedSecret,439,0.000273
Raspberry PI,ECDSA,Classical,Sign,439,0.000549
Raspberry PI,ECDSA,Classical,Verify,439,0.000035
Raspberry PI,ECDH,Classical,KeyGen,440,0.002661
Raspberry PI,ECDH,Classical,SharedSecret,440,0.000273
Raspberry PI,ECDSA,Classical,Sign,440,0.000551
Raspberry PI,ECDSA,Classical,Verify,440,0.000035
Raspberry PI,ECDH,Classical,KeyGen,441,0.003011
Raspberry PI,ECDH,Classical,SharedSecret,441,0.000285
Raspberry PI,ECDSA,Classical,Sign,441,0.000692
Raspberry PI,ECDSA,Classical,Verify,441,0.000042
Raspberry PI,ECDH,Classical,KeyGen,442,0.003520
Raspberry PI,ECDH,Classical,SharedSecret,442,0.000275
Raspberry PI,ECDSA,Classical,Sign,442,0.000717
Raspberry PI,ECDSA,Classical,Verify,442,0.000046
Raspberry PI,ECDH,Classical,KeyGen,443,0.002580
Raspberry PI,ECDH,Classical,SharedSecret,443,0.000286
Raspberry PI,ECDSA,Classical,Sign,443,0.000749
Raspberry PI,ECDSA,Classical,Verify,443,0.000053
Raspberry PI,ECDH,Classical,KeyGen,444,0.002550
Raspberry PI,ECDH,Classical,SharedSecret,444,0.000274
Raspberry PI,ECDSA,Classical,Sign,444,0.000643
Raspberry PI,ECDSA,Classical,Verify,444,0.000070
Raspberry PI,ECDH,Classical,KeyGen,445,0.002497
Raspberry PI,ECDH,Classical,SharedSecret,445,0.000288
Raspberry PI,ECDSA,Classical,Sign,445,0.000794
Raspberry PI,ECDSA,Classical,Verify,445,0.000069
Raspberry PI,ECDH,Classical,KeyGen,446,0.002475
Raspberry PI,ECDH,Classical,SharedSecret,446,0.000272
Raspberry PI,ECDSA,Classical,Sign,446,0.000591
Raspberry PI,ECDSA,Classical,Verify,446,0.000041
Raspberry PI,ECDH,Classical,KeyGen,447,0.002506
Raspberry PI,ECDH,Classical,SharedSecret,447,0.000273
Raspberry PI,ECDSA,Classical,Sign,447,0.000551
Raspberry PI,ECDSA,Classical,Verify,447,0.000072
Raspberry PI,ECDH,Classical,KeyGen,448,0.003342
Raspberry PI,ECDH,Classical,SharedSecret,448,0.000280
Raspberry PI,ECDSA,Classical,Sign,448,0.000717
Raspberry PI,ECDSA,Classical,Verify,448,0.000043
Raspberry PI,ECDH,Classical,KeyGen,449,0.003169
Raspberry PI,ECDH,Classical,SharedSecret,449,0.000285
Raspberry PI,ECDSA,Classical,Sign,449,0.000620
Raspberry PI,ECDSA,Classical,Verify,449,0.000043
Raspberry PI,ECDH,Classical,KeyGen,450,0.003388
Raspberry PI,ECDH,Classical,SharedSecret,450,0.000276
Raspberry PI,ECDSA,Classical,Sign,450,0.000660
Raspberry PI,ECDSA,Classical,Verify,450,0.000048
Raspberry PI,ECDH,Classical,KeyGen,451,0.002886
Raspberry PI,ECDH,Classical,SharedSecret,451,0.000351
Raspberry PI,ECDSA,Classical,Sign,451,0.000799
Raspberry PI,ECDSA,Classical,Verify,451,0.000052
Raspberry PI,ECDH,Classical,KeyGen,452,0.002516
Raspberry PI,ECDH,Classical,SharedSecret,452,0.000295
Raspberry PI,ECDSA,Classical,Sign,452,0.001088
Raspberry PI,ECDSA,Classical,Verify,452,0.000060
Raspberry PI,ECDH,Classical,KeyGen,453,0.002603
Raspberry PI,ECDH,Classical,SharedSecret,453,0.000272
Raspberry PI,ECDSA,Classical,Sign,453,0.000547
Raspberry PI,ECDSA,Classical,Verify,453,0.000034
Raspberry PI,ECDH,Classical,KeyGen,454,0.002738
Raspberry PI,ECDH,Classical,SharedSecret,454,0.000272
Raspberry PI,ECDSA,Classical,Sign,454,0.000543
Raspberry PI,ECDSA,Classical,Verify,454,0.000036
Raspberry PI,ECDH,Classical,KeyGen,455,0.003474
Raspberry PI,ECDH,Classical,SharedSecret,455,0.000275
Raspberry PI,ECDSA,Classical,Sign,455,0.000642
Raspberry PI,ECDSA,Classical,Verify,455,0.000048
Raspberry PI,ECDH,Classical,KeyGen,456,0.002566
Raspberry PI,ECDH,Classical,SharedSecret,456,0.000289
Raspberry PI,ECDSA,Classical,Sign,456,0.000771
Raspberry PI,ECDSA,Classical,Verify,456,0.000056
Raspberry PI,ECDH,Classical,KeyGen,457,0.002473
Raspberry PI,ECDH,Classical,SharedSecret,457,0.000274
Raspberry PI,ECDSA,Classical,Sign,457,0.000757
Raspberry PI,ECDSA,Classical,Verify,457,0.000055
Raspberry PI,ECDH,Classical,KeyGen,458,0.002535
Raspberry PI,ECDH,Classical,SharedSecret,458,0.000273
Raspberry PI,ECDSA,Classical,Sign,458,0.000589
Raspberry PI,ECDSA,Classical,Verify,458,0.000035
Raspberry PI,ECDH,Classical,KeyGen,459,0.003041
Raspberry PI,ECDH,Classical,SharedSecret,459,0.000273
Raspberry PI,ECDSA,Classical,Sign,459,0.000551
Raspberry PI,ECDSA,Classical,Verify,459,0.000035
Raspberry PI,ECDH,Classical,KeyGen,460,0.003146
Raspberry PI,ECDH,Classical,SharedSecret,460,0.000278
Raspberry PI,ECDSA,Classical,Sign,460,0.000670
Raspberry PI,ECDSA,Classical,Verify,460,0.000047
Raspberry PI,ECDH,Classical,KeyGen,461,0.003283
Raspberry PI,ECDH,Classical,SharedSecret,461,0.000335
Raspberry PI,ECDSA,Classical,Sign,461,0.000623
Raspberry PI,ECDSA,Classical,Verify,461,0.000043
Raspberry PI,ECDH,Classical,KeyGen,462,0.002794
Raspberry PI,ECDH,Classical,SharedSecret,462,0.000289
Raspberry PI,ECDSA,Classical,Sign,462,0.000803
Raspberry PI,ECDSA,Classical,Verify,462,0.000060
Raspberry PI,ECDH,Classical,KeyGen,463,0.003203
Raspberry PI,ECDH,Classical,SharedSecret,463,0.000282
Raspberry PI,ECDSA,Classical,Sign,463,0.000779
Raspberry PI,ECDSA,Classical,Verify,463,0.000048
Raspberry PI,ECDH,Classical,KeyGen,464,0.002623
Raspberry PI,ECDH,Classical,SharedSecret,464,0.000272
Raspberry PI,ECDSA,Classical,Sign,464,0.000633
Raspberry PI,ECDSA,Classical,Verify,464,0.000037
Raspberry PI,ECDH,Classical,KeyGen,465,0.002784
Raspberry PI,ECDH,Classical,SharedSecret,465,0.000303
Raspberry PI,ECDSA,Classical,Sign,465,0.000561
Raspberry PI,ECDSA,Classical,Verify,465,0.000036
Raspberry PI,ECDH,Classical,KeyGen,466,0.003314
Raspberry PI,ECDH,Classical,SharedSecret,466,0.000278
Raspberry PI,ECDSA,Classical,Sign,466,0.000802
Raspberry PI,ECDSA,Classical,Verify,466,0.000049
Raspberry PI,ECDH,Classical,KeyGen,467,0.003013
Raspberry PI,ECDH,Classical,SharedSecret,467,0.000283
Raspberry PI,ECDSA,Classical,Sign,467,0.000777
Raspberry PI,ECDSA,Classical,Verify,467,0.000051
Raspberry PI,ECDH,Classical,KeyGen,468,0.003109
